business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
60980,CARDS STAND PJ PIZZA #6,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 261-7272
60981,CARDS CLUB MAIN CLUB,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60982,CARDS CLUB PJ PIZZA #1,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 261-7272
60984,CARDS CLUB EHRLERS #3,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60985,CARDS STAND #01,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60986,CARDS STAND #03,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60988,CARDS STAND #08,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60989,CARDS STAND #10,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60990,CARDS STAND #11,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60991,CARDS STAND #12,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60992,CARDS STAND #13,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60993,CARDS STAND #15,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60994,CARDS STAND #21,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60995,CARDS STAND #23,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
61009,CARDS STAND #04,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
61010,CARDS STAND #07,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
61011,CARDS STAND #16,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
61012,CARDS STAND #20,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 634-8444
60382,BLUE DOG BAKERY AND CAFE,2868 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2545741,-85.6873403,(502) 899-9800
57936,TONY BOOM BOZZ,1448 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2325281,-85.7103501,(502) 458-8889
57935,LAKE FOREST CC MALIBU POOL KITCHEN,14000 LANDMARK DR,LOUISVILLE,KY,40245,38.2681842,-85.4857907,(502) 245-0950
57758,CHINA EXPRESS,4946 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.167685,-85.682522,(502) 969-8838
62389,CAPORAL,1909 BLANKENBAKER PKWY,LOUISVILLE,KY,40299,0,0,(502) 266-9605
62392,BOOMERS CANTEEN,722 W MAIN ST,LOUISVILLE,KY,40202,38.2568849,-85.762606,(502) 585-4356
62284,PENN STATION #5,1933 BLANKENBAKER PKWY,LOUISVILLE,KY,40299,0,0,(502) 267-1925
62468,LOS AZTECA #4,9207 US HWY 42,PROSPECT,KY,40059,0,0,(502) 228-2450
62104,OKOLONA BASEBALL BABE RUTH,8620 PRESTON HWY,LOUISVILLE,KY,40219,38.127231,-85.680699,(502) 396-6227
61951,WENDYS #23,3610 BUECHEL BYPASS,LOUISVILLE,KY,40225,0,0,(502) 479-3212
62681,BROWN LOBBY BAR,335 W BROADWAY,LOUISVILLE,KY,40203,38.246479,-85.757942,
62735,OUTBACK STEAKHOUSE,9498 BROWNSBORO RD,LOUISVILLE,KY,40241,38.307861,-85.5741359,(502) 426-4329
62736,GERMANTOWN BASEBALL BACK CONCESSION,1537 POPLAR LEVEL RD,LOUISVILLE,KY,40217,38.2193948,-85.7283725,(502) 635-2282
62737,PLAINVIEW SWIM AND TENNIS CENTER,10235 TIMBERWOOD CIRCLE,LOUISVILLE,KY,40223,0,0,(502) 254-5551
62588,BURGER KING #12488,10001 WILL WAY,LOUISVILLE,KY,40291,38.145453,-85.585861,(502) 239-2870
62593,ST. THERESE CONCESSIONS,1107 E KENTUCKY ST,LOUISVILLE,KY,40204,38.235512,-85.732254,(502) 634-3778
62575,WHITE CASTLE #30,2711 FERN VALLEY RD,LOUISVILLE,KY,40213,38.157799,-85.714651,(502) 926-8438
62821,UPPER HIGHLANDS SWIM CLUB,2411 PARKDALE AVE,LOUISVILLE,KY,40220,38.2355063,-85.6212028,(502) 709-4144
63624,SUBWAY #21369,9090 DIXIE HWY,LOUISVILLE,KY,40258,38.122849,-85.854927,(502) 995-4405
63014,STARVING ARTIST CAFE AND DELI,8034 NEW LAGRANGE RD,LOUISVILLE,KY,40222,0,0,(502) 412-1599
63089,HIGHLAND COFFEE COMPANY,1140 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2373691,-85.7195001,(502) 451-4545
63091,MAX ORIENT,4801 OUTER LOOP,LOUISVILLE,KY,40219,38.1406381,-85.6714077,(502) 964-4688
63523,PIZZA HUT #013430,3601 BUECHEL BYPASS,LOUISVILLE,KY,40218,0,0,(502) 499-1411
63546,WHITE CASTLE #31,5520 NATIONAL TURNPIKE,LOUISVILLE,KY,40220,38.1512,-85.7644,(502) 361-8414
63298,PAPA JOHNS #1450,5000 MUD LN,LOUISVILLE,KY,40229,38.088204,-85.669503,(502) 964-1664
63315,BUFFALO WILD WINGS,6801 DIXIE HWY,LOUISVILLE,KY,40258,38.151058,-85.834473,(502) 935-1997
63316,PAPA JOHNS #44,10100 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.198158,-85.570406,(502) 299-7272
63349,ATRIA SPRINGDALE,4501 SPRINGDALE RD,LOUISVILLE,KY,40241,38.311517,-85.586268,(502) 412-0222
63221,DAYS INN,4051 CANE RUN RD,LOUISVILLE,KY,40216,38.2055765,-85.8292061,(502) 447-3700
63550,MCDONALDS,6214 OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,0,0,(502) 961-8678
63553,MCDONALDS #22895,12414 LAGRANGE RD,LOUISVILLE,KY,40241,0,0,(502) 241-0930
63557,MICROTEL BY WYNDHAM,1221 KENTUCKY MILLS DR,LOUISVILLE,KY,40299,38.2226563,-85.5423587,(502) 266-6590
63216,PENN STATION,6661 DIXIE HWY,LOUISVILLE,KY,40258,38.153599,-85.835022,(502) 933-7345
61832,WHITE CASTLE #29,4108 OUTER LOOP,LOUISVILLE,KY,40219,38.1380655,-85.6855618,(502) 968-3055
61835,WAGNERS PHARMACY,3113 S 4TH ST,LOUISVILLE,KY,40214,38.2045812,-85.7655829,(502) 375-3800
61839,BURGER KING #587,4620 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,0,0,(502) 493-4545
61244,JTOWN SENIOR CITIZEN CENTER,10631 WATTERSON TRAIL,LOUISVILLE,KY,40299,38.1968779,-85.561731,(502) 267-9112
61470,NEW SILVER HEIGHTS BINGO,9206 BLUE LICK RD,LOUISVILLE,KY,40229,38.1153926,-85.6895037,(502) 969-7808
61472,AKIKOS KARAOKE,1123 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2379726,-85.7199883,(502) 459-8020
61484,HEINE BROTHERS COFFEE,462 S 4TH ST,LOUISVILLE,KY,40202,38.2513884,-85.7576761,(502) 561-2041
61687,FULL SWING INDOOR GOLF,7100 PRESTON HWY,LOUISVILLE,KY,40219,38.1491776,-85.6928303,(502) 969-0404
64728,EL TARASCO #1,5425 NEW CUT RD,LOUISVILLE,KY,40215,38.1488058,-85.7757673,(502) 368-5628
64736,PANERA BREAD #826,6221 DUTCHMANS LN,LOUISVILLE,KY,40207,38.230537,-85.639659,(502) 895-9991
64337,MAKI OF JAPAN,5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606,-85.6246614,(502) 897-3272
64344,BATS 64344,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 639-2953
64345,ATRIA STONY BROOK,3451 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,0,0,(502) 499-1393
64357,BATS 64357,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 639-2953
64358,BATS 64358,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 639-2953
64648,HOLIDAY INN EXPRESS HOTEL,1520 ALLIANT AVE,LOUISVILLE,KY,40299,38.2214079,-85.536923,(502) 240-0035
64360,BATS 64360,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 639-2953
64408,WAFFLE HOUSE #1398,12020 STANDIFORD PLAZA DR,LOUISVILLE,KY,40229,38.086683,-85.666766,(502) 896-2409
64606,FUJI JAPANESE STEAKHOUSE,3576 SPRINGHURST BLVD,LOUISVILLE,KY,40241,38.2983,-85.5617,(502) 339-1978
64818,LOTSA PASTA EXTENSION,121 BAUER AVE,LOUISVILLE,KY,40207,38.252329,-85.660993,(502) 257-7200
64329,BATS 64329,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 639-2953
64332,WENDYS,4955 BROWNSBORO RD,LOUISVILLE,KY,40222,38.283758,-85.62918,(502) 412-0297
64467,MAYAN CAFE,813 E MARKET ST,LOUISVILLE,KY,40206,38.253529,-85.737358,(502) 566-0651
64468,WICKS PIZZA #3,12717 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.243893,-85.5197857,(502) 213-9425
65215,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,0,0,(502) 495-0028
65217,ST. STEPHEN MARTYR MULTIPURPOSE BUILDING,3015 GREENUP RD,LOUISVILLE,KY,40217,38.2093825,-85.729096,(502) 635-5813
65058,QUALITY INN AND SUITES,311 E GAULBERT AVE,LOUISVILLE,KY,40208,38.22405,-85.75182,(502) 638-6100
65211,STARBUCKS #2466,7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.246929,-85.608147,(502) 429-0277
65555,TUMBLEWEED,4255 OUTER LOOP,LOUISVILLE,KY,40219,38.138801,-85.682834,(502) 966-0307
65180,HIBACHI SUSHI GRILL,5729 PRESTON HWY,LOUISVILLE,KY,40219,38.1665108,-85.7041702,(502) 969-3788
65168,HONEY BAKED HAM,4600 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2494816,-85.6308412,(502) 895-6001
65319,DAYS INN,1620 ARTHUR ST,LOUISVILLE,KY,40208,38.223151,-85.75176,(502) 636-3781
65323,PAPA JOHNS #36,3511 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,38.2969541,-85.5610296,(502) 426-8999
64935,SWIFT COMPANY CAFETERIA,1200 STORY AVE,LOUISVILLE,KY,40206,38.255032,-85.728073,(502) 585-1835
64936,CENTER CAFE,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,38.2411249,-85.626355,(502) 896-3900
64938,PONDER CREEK,620 VALLEY COLLEGE DR,LOUISVILLE,KY,40272,38.119995,-85.84425,(502) 995-4010
64978,BACKYARD BURGERS,1800 PRIORITY WAY,LOUISVILLE,KY,40299,38.2166659,-85.541741,(502) 240-9945
64895,ST. JUDE WOMENS RECOVERY CENTER,431 E ST. CATHERINE ST,LOUISVILLE,KY,40203,0,0,(502) 589-6024
65005,HOLIDAY INN EXPRESS,3711 CHAMBERLAIN LN,LOUISVILLE,KY,40241,38.3012891,-85.5471678,(502) 814-0004
65088,TUMBLEWEED #521,3550 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40541,38.2969706,-85.5610669,(502) 412-8171
65089,POPEYES,5003 PRESTON HWY,LOUISVILLE,KY,40213,38.1755808,-85.7131483,(502) 969-5056
65772,MCALISTERS #1078,10041 FOREST GREEN BLVD,LOUISVILLE,KY,40223,38.2631164,-85.5706351,(502) 425-8900
65773,COUNTRY INN SUITES,1241 KENTUCKY MILLS DR,LOUISVILLE,KY,40299,38.2230679,-85.5419783,(502) 261-9434
65675,TARASCO,110 FAIRFAX AVE,LOUISVILLE,KY,40207,38.251902,-85.6510103,(502) 895-1212
64047,COVER ALL CAFE,5001 STEPHAN DR,LOUISVILLE,KY,40258,38.128194,-85.8511259,(502) 935-2885
64100,PAPA JOHNS #1448,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 583-7272
64221,PAPA JOHNS #20,5911 TIMBER RIDGE DR,PROPSECT,KY,40059,0,0,(502) 228-1000
64230,BARTON HOUSE,6830 OVERLOOK DR,LOUISVILLE,KY,40241,38.2950217,-85.6252373,(502) 423-7177
63832,BUFFALO WILD WINGS #35,9134 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2133697,-85.5885211,(502) 499-2356
63833,FLANAGANS ALE HOUSE,934 BAXTER AVE,LOUISVILLE,KY,40204,38.2415385,-85.7254017,(502) 585-3700
63865,BATS MAIN KITCHEN ARENA,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63900,BATS 63900,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63901,BATS 63901,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63905,PAPA JOHNS #81,411 S 2ND ST,LOUISVILLE,KY,40202,38.2522897,-85.7538638,(502) 584-1198
63767,MEXICANA,6201 PRESTON HWY,LOUISVILLE,KY,40219,38.16082,-85.69696,(502) 449-4794
63778,PAPA JOHNS #2000,2002 PAPA JOHNS BLVD,LOUISVILLE,KY,40299,38.212996,-85.532169,(502) 261-7272
63961,HEINE BROTHERS COFFEE,2200 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2241668,-85.6937426,(502) 515-0380
63866,BATS 63866,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63867,BATS 63867,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63868,BATS 63868,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
63869,BATS 63869,401 E MAIN ST,LOUISVILLE,KY,40202,38.255436,-85.744128,(502) 291-1238
67018,BETH HAVEN  INSIDE CONCESSION,5515 JOHNSONTOWN RD,LOUISVILLE,KY,40272,38.1221,-85.8718,(502) 937-3516
67020,ST. PAUL  INSIDE CONCESSION,6901 DIXIE HWY,LOUISVILLE,KY,40258,38.1502234,-85.8369409,(502) 935-5511
67023,BUTLER HS CONCESSION OUTSIDE,2222 CRUMS LN,LOUISVILLE,KY,40216,38.194516,-85.81481,(502) 485-8220
67024,RESIDENCE INN,120 N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,0,0,(502) 425-1821
67025,DISMAS CHARITIES ST ANN,1515 ALGONQUIN PKWY,LOUISVILLE,KY,40210,0,0,(502) 637-9150
67026,PRP MAGNET SCHOOL OUTSIDE CONCESSION,5901 GREENWOOD RD,LOUISVILLE,KY,40258,38.1444732,-85.8630451,(502) 485-8311
66858,STARBUCKS #2562,4001 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.30798,-85.576523,(502) 339-8118
66871,HOLY CROSS HS CONCESSION,5144 DIXIE HWY,LOUISVILLE,KY,40216,38.1657027,-85.8326098,(502) 447-4363
66873,ST. LAWRENCE FOOTBALL CONCESSIONS,1925 LEWISTON DR,LOUISVILLE,KY,40216,38.1711897,-85.8315525,(502) 448-2122
66738,ALLEY CAT CAFE,11804 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2472803,-85.5380752,(502) 245-6544
66741,THUY VAN CAFE,5600 NATIONAL TURNPIKE,LOUISVILLE,KY,40214,38.1493279,-85.761732,(502) 366-6959
67031,ST. ANDREW INSIDE CONCESSION,7718 COLUMBINE DR,LOUISVILLE,KY,40258,38.1424313,-85.8644195,(502) 935-4578
66831,CARRABBAS ITALIAN GRILL #6801,617 S HURSTBOURNE PKWY,LOUISVILLE,KY,40223,0,0,(502) 412-2218
66833,WHITE CASTLE #33,12413 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.24589,-85.524156,(502) 489-3761
66736,BARNES AND NOBLE BOOKSELLERS,4100 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.3061124,-85.5775544,
66687,SUBWAY,1823 PLANTSIDE DR,LOUISVILLE,KY,40299,38.2215186,-85.5763446,(502) 499-0820
66690,STARBUCKS #2561,4400 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2509096,-85.6345631,(502) 899-1201
66693,MCDONALDS #7536,5905 TIMBER RIDGE DR,PROSPECT,KY,40059,38.339149,-85.620382,(502) 292-0755
67319,CATHEDRAL OF THE ASSUMPTION,443 S 5TH ST,LOUISVILLE,KY,40202,38.2523032,-85.7589455,(502) 582-2971
67329,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625 FERN VALLEY RD,LOUISVILLE,KY,40219,38.1571049,-85.6965082,(502) 964-3381
67334,STARBUCKS #2487,972 BAXTER AVE,LOUISVILLE,KY,40204,38.240753,-85.724686,(502) 625-1815
67336,DOUBLE DRAGON II,12480 LAGRANGE RD,LOUISVILLE,KY,40245,0,0,(502) 241-7766
67341,INDIS,5009 S 3RD ST,LOUISVILLE,KY,40214,38.173921,-85.767045,(502) 363-2535
67343,AUGUST MOON,2269 LEXINGTON RD,LOUISVILLE,KY,40206,38.245865,-85.705243,(502) 456-6569
67435,VOLARE RISTORANTE,2300 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2532708,-85.7030587,(502) 894-4446
67437,FAZOLIS,9433 VIKING CENTER DR,LOUISVILLE,KY,40222,0,0,(502) 423-1777
67309,BRIDGEHAVEN,950 S 1ST ST,LOUISVILLE,KY,40202,38.239589,-85.7546636,(502) 589-9444
68063,PIZZA HUT #014321,3610 SPRINGHURST BLVD,LOUISVILLE,KY,40241,38.2993444,-85.5604656,(502) 339-9339
67845,CALIFORNIA PIZZA KITCHEN,7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.246929,-85.608147,(502) 993-0499
67846,STARBUCKS #2633,9036 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2149229,-85.5903511,(502) 493-5970
68285,STONEY RIVER LEGENDARY STEAKS,3900 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.307116,-85.576155,(502) 429-8944
68286,YMCA SAFE PLACE SERVICES,2400 CRITTENDEN DR,LOUISVILLE,KY,40217,38.2110643,-85.7514413,(502) 635-5233
68100,ALL ABOUT KIDS CARTWHEEL CAFE,2531 BLANKENBAKER PKWY,LOUISVILLE,KY,40299,38.2079,-85.5375,(502) 809-1386
68438,HAWTHORN SUITES BY WYNDHAM,751 CYPRESS STATION DR,LOUISVILLE,KY,40207,38.242228,-85.6268939,(502) 899-5959
68306,PAPA JOHNS #200,2111 W BROADWAY,LOUISVILLE,KY,40210,38.2494662,-85.7870968,(502) 772-2430
67851,COURTYARD BY MARRIOTT,819 PHILLIPS LN,LOUISVILLE,KY,40209,38.192208,-85.742867,(502) 368-5678
66682,SAMS CLUB #8276 SNACKBAR,6622 PRESTON HWY,LOUISVILLE,KY,40219,38.1553695,-85.6963357,(502) 964-0379
66613,BALLARD HS FOOTBALL CONCESSION,6000 BROWNSBORO RD,LOUISVILLE,KY,40222,38.283821,-85.624367,(502) 930-6791
66615,WOW WINGERY,2001 NEWBURG RD,LOUISVILLE,KY,40205,38.220734,-85.704163,(502) 452-8437
66139,MCDONALDS,2314 BROWNSBORO RD,LOUISVILLE,KY,40206,38.258249,-85.7027325,(502) 721-9055
66407,DOMINOS PIZZA #1434,8054 NEW LAGRANGE RD,LOUISVILLE,KY,40222,0,0,(502) 423-0030
66464,MCALISTERS #1079,2721 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,0,0,(502) 671-2424
66465,JERSEY MIKES SUBS #2,10519 FISCHER PARK DR,LOUISVILLE,KY,40241,38.295982,-85.558304,(502) 425-1025
66618,CENTRAL HIGH SCHOOL FOOTBALL CONCESSIONS,1500 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,38.2529449,-85.775968,(502) 485-8226
66448,JADE GARDEN,4801 OUTER LOOP,LOUISVILLE,KY,40219,38.1406381,-85.6714077,(502) 594-2545
66126,WAFFLE HOUSE #1444,7715 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1349405,-85.5795333,(502) 231-6559
66130,WENDYS,5036 MUD LN,LOUISVILLE,KY,40229,38.092545,-85.6697571,(502) 964-3007
66320,DRURY INN #105,9501 BLAIRWOOD RD,LOUISVILLE,KY,40222,38.2260956,-85.5803918,(502) 326-4170
66108,SHAWNEE COMPLEX,230 SOUTHWESTERN PKWY,LOUISVILLE,KY,40212,0,0,(502) 774-4072
66114,AFC SUSHI AT KROGER #379,9080 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2143126,-85.589563,(502) 491-8805
66115,STARBUCKS #2472,241 BLANKENBAKER PKWY,LOUISVILLE,KY,40243,38.2419535,-85.5460104,(502) 245-4047
66116,ARBYS #7204,12424 LAGRANGE RD,LOUISVILLE,KY,40245,0,0,
66314,STARBUCKS #2541,101 N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,0,0,(502) 412-4545
69245,STEVES BAR AND GRILL,1670 S 17TH ST,LOUISVILLE,KY,40210,38.226551,-85.78508,(502) 772-0607
69483,BRISTOL BAR AND GRILLE,614 W MAIN ST,LOUISVILLE,KY,40202,38.25671,-85.760582,(502) 582-1995
69467,NORTH END CAFE,1722 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2574374,-85.7186476,(502) 896-8770
69470,JERSEY MIKES SUBS,10266 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2453231,-85.5642572,(502) 244-1991
69478,CROSBY PARK CONCESSION,219 MADISON AVE,LOUISVILLE,KY,40253,0,0,(502) 245-7585
69480,WENDYS,2800 PACKERLAND WAY,LOUISVILLE,KY,40213,38.156148,-85.713826,(502) 964-8433
69082,HOLY FAMILY CHURCH SAFFIN CENTER,3938 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.2017664,-85.7100321,(502) 458-4531
70155,HONG KONG FAST FOOD,5312 S 3RD ST,LOUISVILLE,KY,40214,38.1707159,-85.7685284,(502) 367-8828
70164,HILTON GARDEN INN,2735 CRITTENDEN DR,LOUISVILLE,KY,40209,38.2040423,-85.750699,(502) 637-2424
69999,PENN STATION #8,2017 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,0,0,(502) 491-8282
69809,EL NOPAL,5444 NEW CUT RD,LOUISVILLE,KY,40214,38.1477426,-85.7759131,(502) 380-8447
69762,HOME OF THE INNOCENTS,1100 E MARKET ST,LOUISVILLE,KY,40204,38.2520257,-85.7316881,(502) 596-1000
69764,EL NOPAL,11336 PRESTON HWY,LOUISVILLE,KY,40229,38.0830365,-85.6673752,(502) 961-9851
69770,WAFFLE HOUSE #1568,4029 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2200778,-85.6232917,(502) 485-9765
70710,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,LOUISVILLE,KY,40209,38.202019,-85.750801,(502) 753-5555
70722,PENN STATION,300 W WOODLAWN AVE,LOUISVILLE,KY,40214,38.1812765,-85.7664909,(502) 363-6667
70559,CARDS CLUB MAIN KITCHEN,2800 S FLOYD ST,LOUISVILLE,KY,40209,38.205517,-85.756721,(502) 852-0083
70591,SUBWAY #2824,9501 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2063563,-85.581,(502) 267-1173
70592,FAMOUS DAVES,8605 CITADEL WAY,LOUISVILLE,KY,40220,38.21251,-85.597528,(502) 493-2812
70508,CAFE CLASSICO,2144 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2534875,-85.7062295,(502) 894-0199
70333,YANG KEE NOODLE,7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.246929,-85.608147,(502) 426-0800
70433,MOES SOUTHWEST GRILL,2001 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,0,0,(502) 491-1800
70643,MINARDI HALL,2040 S 4TH ST,LOUISVILLE,KY,40208,38.2195439,-85.7631361,(502) 852-6996
69071,DOMINOS PIZZA #1433,5400 PRESTON HWY,LOUISVILLE,KY,40213,38.170274,-85.708923,(502) 966-3000
69072,AUNTIE ANNES,4801 OUTER LOOP,LOUISVILLE,KY,40219,38.1406381,-85.6714077,(812) 423-4417
68656,LONGHORN STEAKHOUSE,2535 HURSTBOURNE GEM LN,LOUISVILLE,KY,40220,38.2142089,-85.593564,(502) 671-5350
68661,BONEFISH GRILL,657 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,0,0,(502) 412-4666
68711,ARBYS #7349,2804 CRITTENDEN DR,LOUISVILLE,KY,40209,38.2025226,-85.7511247,(502) 634-9910
68713,PENN STATION,6525 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1512394,-85.5878603,(502) 231-9929
68548,MID AMERICAN SPORTS CENTER,1906 WATTERSON TRAIL,LOUISVILLE,KY,40299,38.217646,-85.559777,(502) 817-0659
68549,WENDYS,3301 CANE RUN RD,LOUISVILLE,KY,40211,38.223911,-85.809113,(502) 778-8778
68550,DOMINOS PIZZA #1424,812 EASTERN PKWY,LOUISVILLE,KY,40217,0,0,(502) 637-3030
68592,WHITE CASTLE #36,12006 DIXIE HWY,LOUISVILLE,KY,40272,38.081235,-85.883168,(502) 937-3633
68596,CAFE JOKER,3912 BARDSTOWN RD,LOUISVILLE,KY,40218,38.19447,-85.652505,(502) 491-2454
68545,EMBASSY SUITES,9940 CORPORATE CAMPUS DR,LOUISVILLE,KY,40223,38.264747,-85.57193,(502) 426-9191
68546,FAZOLIS,11806 STANDIFORD PLAZA DR,LOUISVILLE,KY,40229,38.091813,-85.667997,(502) 969-4442
68467,JIMBOS BBQ,801 W KENWOOD DR,LOUISVILLE,KY,40214,38.161911,-85.778214,(502) 262-7587
70742,DANISH EXPRESS,102 CANNONS LN,LOUISVILLE,KY,40206,38.2537239,-85.6704141,(502) 895-2865
71712,LUIGIS,712 W MAIN ST,LOUISVILLE,KY,40202,38.2572244,-85.7622558,(502) 589-0005
71713,PAPA MURPHYS,5016 MUD LN,LOUISVILLE,KY,40229,38.091332,-85.669497,(502) 962-7272
71714,HEINE BROTHERS COFFEE,516 W MAIN ST,LOUISVILLE,KY,40202,38.2568591,-85.7588933,(502) 568-6339
71722,AFC SUSHI AT KROGER #356,12501 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.245308,-85.521439,(502) 244-7957
71813,HARD ROCK CAFE,424 S 4TH ST,LOUISVILLE,KY,40202,38.252487,-85.757233,(502) 588-2202
71704,NEW DIRECTIONS BAR AND GRILL,2630 CHAMBERLAIN LN,LOUISVILLE,KY,40245,38.2901379,-85.5152377,(502) 243-8429
72441,AFC SUSHI AT KROGER #389,5929 TIMBER RIDGE DR,PROPSECT,KY,40059,0,0,(502) 292-2464
71986,MOES SOUTHWEST GRILL,1001 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2328632,-85.6384046,(502) 893-6637
72225,DOUBLE DRAGON #9,9501 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2063563,-85.581,(502) 267-5353
72496,SPINELLIS,614 BAXTER AVE,LOUISVILLE,KY,40204,38.24554,-85.728793,(502) 568-5665
71980,AFC SUSHI AT KROGER #707,9440 BROWNSBORO RD,LOUISVILLE,KY,40241,38.30603,-85.574715,(502) 425-8542
71981,PAPA MURPHYS,291 N HUBBARDS LN,LOUISVILLE,KY,40207,38.258804,-85.637365,(502) 895-6363
72216,TAIPEI CAFE,411 S 4TH ST,LOUISVILLE,KY,40202,38.2525076,-85.7571901,(502) 584-2787
72218,AFC SUSHI AT KROGER #339,2440 BARDSTOWN RD,LOUISVILLE,KY,40205,38.223199,-85.687617,(502) 459-9805
